City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,Month,Temperature,Humidity,Wind_Speed
Brajrajnagar,2020-05-07,0.16769021914797339,0.26605652542031205,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.13547237076648844,0.39175608925225686,0.9134016952166443,0.004307250538406317,0.20157009345794394,0.5416666666666679,0.23346303501945526,Moderate,5,0.7506361323155216,0.375,0.43258426966292135
Brajrajnagar,2020-05-08,0.20848147908720668,0.3008507035439262,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.13547237076648844,0.39175608925225686,0.7533637602987378,0.007178750897343863,0.20157009345794394,0.5416666666666679,0.20752269779507135,Satisfactory,5,0.6361323155216285,0.38250000000000006,0.7303370786516854
Brajrajnagar,2020-05-09,0.2530868187988881,0.45280812804902637,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.13547237076648844,0.39175608925225686,0.8828166676545556,0.002871500358937545,0.20157009345794394,0.5416666666666679,0.26718547341115434,Moderate,5,0.7277353689567431,0.37750000000000017,0.47752808988764045
Brajrajnagar,2020-05-10,0.28786605469002524,0.41224851832439624,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.13547237076648844,0.39175608925225686,0.6051804872266021,0.004307250538406317,0.20157009345794394,0.5416666666666679,0.2697795071335927,Moderate,5,0.7837150127226463,0.5875000000000001,0.3202247191011236
Brajrajnagar,2020-05-14,0.45374620208158256,0.4875619884691368,1.0,0.2157358759810599,1.0,0.8676951037452132,0.14973262032085563,0.39175608925225686,1.0000000000000002,0.007178750897343863,0.20157009345794394,0.5416666666666679,0.4280155642023346,Moderate,5,0.534351145038168,0.39250000000000007,0.37078651685393255
Brajrajnagar,2020-05-15,0.3232917447798823,0.46389549651251866,0.3124397299903568,0.2157358759810599,0.2967386927929137,0.8657911248620699,0.13190730837789663,0.39175608925225686,0.8838835872206748,0.007178750897343863,0.20157009345794394,0.5416666666666679,0.3060959792477302,Moderate,5,0.6946564885496184,0.28500000000000014,0.5337078651685393
Brajrajnagar,2020-05-16,0.3150817764561381,0.5194532919404911,1.0,0.2157358759810599,0.8974634277278218,0.8806767779484629,0.13190730837789663,0.39175608925225686,0.9074743642937589,0.008614501076812634,0.20157009345794394,0.5416666666666679,0.3138780804150454,Moderate,5,0.8524173027989822,0.46250000000000013,0.5112359550561797
Brajrajnagar,2020-05-17,0.2991143577477536,0.35153005684796196,0.3124397299903568,0.2157358759810599,0.2967386927929137,0.8335965728380105,0.13190730837789663,0.39175608925225686,0.6030466480943634,0.01292175161521895,0.20157009345794394,0.5416666666666679,0.2775616083009079,Moderate,5,0.8066157760814249,0.47250000000000014,0.550561797752809
Brajrajnagar,2020-05-31,0.19626349473139829,0.29847195903721324,0.39826422372227577,0.00622689239151586,0.1829284659777211,0.05504229862177892,0.23529411764705888,0.2405041730539942,0.4267678264477507,0.0,0.20157009345794394,0.5416666666666679,0.1556420233463035,Satisfactory,5,0.7353689567430025,0.3550000000000002,0.6067415730337079
Brajrajnagar,2020-06-02,0.37326265434093997,0.3924122082006209,0.385486981677917,0.006616073165985601,0.20560998523688095,0.05573465457928558,0.20320855614973263,0.20166922159768352,0.6835398020271475,0.0,0.20157009345794394,0.5416666666666679,0.3060959792477302,Moderate,6,0.39949109414758277,0.6275,0.5955056179775281
Brajrajnagar,2020-06-03,0.4088176352705411,0.38636455267507963,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.23529411764705888,0.17850451371146311,0.6978839428605302,0.0,0.20157009345794394,0.5416666666666679,0.2204928664072633,Satisfactory,6,0.49872773536895676,0.94,0.5842696629213483
Brajrajnagar,2020-06-05,0.14713297562867672,1.0,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.0,0.1825924033384432,0.17663446150198572,0.0,0.20157009345794394,0.5416666666666679,0.40207522697795073,Moderate,6,0.4249363867684479,0.8574999999999999,0.5674157303370786
Brajrajnagar,2020-06-09,0.4200012929083975,0.7127363625367898,0.353182256509161,0.006745800090808848,0.2035968326399141,0.052272874791752307,0.22816399286987527,0.22176801226366885,0.6483314563452081,0.0,0.20157009345794394,0.5416666666666679,0.3086900129701686,Moderate,6,0.55470737913486,0.8700000000000001,0.797752808988764
Brajrajnagar,2020-06-11,0.2910983256836253,0.43039148490102,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.21033868092691624,0.20200987906659854,0.41467607136506446,0.0,0.20157009345794394,0.5416666666666679,0.22308690012970167,Satisfactory,6,0.4096692111959288,0.7450000000000001,0.7134831460674157
Brajrajnagar,2020-06-12,0.22412567069623118,0.3632221908640084,0.3124397299903568,0.2157358759810599,0.0,0.6057249183236332,0.22459893048128346,0.23232839380003406,0.1842214450832791,0.0,0.20157009345794394,0.5416666666666679,0.16342412451361868,Satisfactory,6,0.36895674300254455,0.8225000000000002,0.7247191011235955
Chandigarh,2019-09-03,0.18029607602301378,0.3856388340120147,0.23360655737704916,0.06097165466692612,0.190444235673064,0.015058742075769706,0.28163992869875226,0.3185147334355306,0.3576551478869066,0.4867193108399139,0.0023925233644859815,1.0,0.20752269779507135,Satisfactory,9,0.37150127226463103,0.645,0.38202247191011235
Chandigarh,2019-09-04,0.21985907298467902,0.3654799822602105,0.3977820636451302,0.12739184017642863,0.34706750771708494,0.02890586122590277,0.3315508021390375,0.1451200817577925,0.2041372769841741,0.756640344580043,0.053233644859813085,1.0,0.21530479896238652,Satisfactory,9,0.5267175572519085,0.7949999999999999,0.6348314606741573
Chandigarh,2019-09-05,0.21733790160967095,0.24174495020763617,0.26518804243008676,0.06343646623856783,0.21554153804858406,0.019039788831432966,0.20677361853832443,0.4799863737012434,0.31770493746665884,0.6848528356066044,0.10826168224299067,1.0,0.16601815823605706,Satisfactory,9,0.47073791348600513,0.6850000000000003,0.6235955056179775
Chandigarh,2019-09-07,0.21733790160967095,0.3669314195863404,0.24879459980713592,0.04825841603424791,0.18910213394175276,0.029252039204656098,0.2780748663101605,0.3566683699540113,0.19868413253511952,1.0,0.12082242990654206,1.0,0.18417639429312582,Satisfactory,9,0.5826972010178118,0.6550000000000002,0.49438202247191015
Chandigarh,2019-09-08,0.21733790160967095,0.2604120469298069,0.2075699132111861,0.03956671207109035,0.06281036102536572,0.026309526385252822,0.17468805704099824,0.29637199795605523,0.27348704878193353,1.0,0.1154392523364486,1.0,0.19455252918287938,Satisfactory,9,0.48600508905852413,0.6675000000000002,0.5337078651685393
Chandigarh,2019-09-10,0.21733790160967095,0.3914445833165343,0.18442622950819668,0.03567490432639294,0.1397127902294994,0.023540102555226212,0.2673796791443851,0.29637199795605523,0.39582715903028876,0.6503948312993539,0.128,0.0,0.19455252918287938,Satisfactory,9,0.5190839694656489,0.8700000000000001,0.6966292134831461
Chandigarh,2019-09-11,0.21733790160967095,0.4938515502156997,0.19045323047251683,0.03982616592073685,0.14816803113676014,0.023020835587096222,0.2673796791443851,0.2895588485777551,0.4102898464821292,0.864321608040201,0.13936448598130843,0.0,0.24383916990920884,Moderate,9,0.40458015267175573,0.6575,0.7640449438202247
Chandigarh,2019-09-12,0.21733790160967095,0.5054630488247389,0.17574734811957568,0.050334046831419864,0.15138907529190712,0.026309526385252822,0.24955436720142604,0.20473513881791858,0.3469859522257129,0.964824120603015,0.131588785046729,0.0,0.2801556420233463,Moderate,9,0.5572519083969466,0.9725000000000001,0.8651685393258427
Chandigarh,2019-09-13,0.21733790160967095,0.2510180220134661,0.19768563162970104,0.06914445093079069,0.1437390954234331,0.018693610852679638,0.17468805704099824,0.26400953840912966,0.3153340050975047,1.0,0.12142056074766354,0.0,0.19974059662775617,Satisfactory,9,0.4300254452926209,0.9775,0.5168539325842696
Chandigarh,2019-09-14,0.21733790160967095,0.2646857235011894,0.2116682738669238,0.0598041123435169,0.14427593611595757,0.018174343884549648,0.21390374331550804,0.2568557315619145,0.285104617390789,0.7307968413496051,0.11424299065420561,0.0,0.14526588845654995,Satisfactory,9,0.5139949109414759,0.7075,0.42134831460674155
Chandigarh,2019-09-15,0.21733790160967095,0.2923436681046648,0.17864030858244936,0.033858727378867484,0.1339417527848611,0.021463034682706248,0.19607843137254907,0.343723386135241,0.36820579692964267,0.5613783201722901,0.11185046728971963,0.0,0.14267185473411154,Satisfactory,9,0.5190839694656489,0.9975,0.8539325842696629
Chandigarh,2019-09-16,0.21733790160967095,0.43075434423255254,0.15525554484088713,0.03191282350651878,0.11246812508388136,0.018520521863302976,0.19251336898395727,0.33486629194345086,0.4321024242783476,0.548456568557071,0.11125233644859814,0.0,0.21530479896238652,Satisfactory,9,0.3638676844783715,0.75,0.6741573033707865
Chandigarh,2019-09-17,0.21733790160967095,0.4813530621295811,0.1648987463837994,0.03580463125121619,0.12951281707153403,0.020078322767692943,0.22816399286987527,0.3634815193323114,0.4958805050085948,0.6905958363244795,0.1274018691588785,0.0,0.23086900129701687,Moderate,9,0.5012722646310434,0.7000000000000002,0.47752808988764045
Chandigarh,2019-09-18,0.21733790160967095,0.4780066927387816,0.14368370298939245,0.0598041123435169,0.14078647161454838,0.021463034682706248,0.23529411764705888,0.37676716061999665,0.5308517574536188,0.6561378320172291,0.12261682242990654,0.0,0.2775616083009079,Moderate,9,0.44529262086514,0.8350000000000002,0.6348314606741573
Chandigarh,2019-09-19,0.24604046803283988,0.24851832439624238,0.18273866923818705,0.04268015826684828,0.14628908871292443,0.023540102555226212,0.23172905525846707,0.5017884517118039,0.3097623140299924,1.0,0.11603738317757009,1.0,0.19455252918287938,Satisfactory,9,0.44529262086514,0.7975000000000003,0.8820224719101123
Chandigarh,2019-09-20,0.2609735600232723,0.27367657138249407,0.25289296046287363,0.05124213530518259,0.17165481143470673,0.06490837101624873,0.19607843137254907,0.339294839039346,0.3389247821705887,0.6403445800430725,0.12082242990654206,0.0,0.1504539559014267,Satisfactory,9,0.4783715012722646,0.9050000000000002,0.6292134831460674
Chandigarh,2019-09-21,0.17564160579222962,0.2500100794258759,0.20660559305689485,0.09327365894791464,0.14279962421151524,0.10194941474285468,0.18894830659536546,0.3277124850962358,0.4114753126667063,0.5125628140703518,0.12441121495327104,0.0,0.14526588845654995,Satisfactory,9,0.4223918575063613,0.7725000000000002,0.8033707865168539
Chandigarh,2019-09-22,0.19206154243971815,0.26017014070878525,0.24566055930568947,0.0730362586754881,0.15044960407998928,0.103334126657868,0.19607843137254907,0.2950093680803952,0.2513188311303421,0.574300071787509,0.1028785046728972,0.0,0.14267185473411154,Satisfactory,9,0.3256997455470738,0.9950000000000001,0.8595505617977528
Chandigarh,2019-09-23,0.1183657637856358,0.2009031165584808,0.22902603664416582,0.05889602386975416,0.13555227486243457,0.10264177070036135,0.18181818181818185,0.30045988758303527,0.3228024420603403,0.8571428571428571,0.33435514018691587,1.0,0.11932555123216601,Satisfactory,9,0.46819338422391865,0.8574999999999999,0.7247191011235955
Chandigarh,2019-09-24,0.22231559893981512,0.3597548683626981,0.2355351976856316,0.054744762275410266,0.13474701382364782,0.10143014777472469,0.23529411764705888,0.29637199795605523,0.43968940785964095,0.6963388370423546,0.15072897196261684,0.0,0.1582360570687419,Satisfactory,9,0.46819338422391865,0.8525,0.5
Chandigarh,2019-09-25,0.21733790160967095,0.42442446478248597,0.2630183220829315,0.08497113575922684,0.15836800429472556,0.10316103766849131,0.2602495543672015,0.2786578095724749,0.2500148183273073,0.8169418521177315,0.129196261682243,0.0,0.23086900129701687,Moderate,9,0.3969465648854962,0.9425000000000003,0.7022471910112359
Chandigarh,2019-09-26,0.14797336608701275,0.2971414748215942,0.3206364513018322,0.07835506259324124,0.1449469869816132,0.10956533027542786,0.28163992869875226,0.41015159257366723,0.20449291683954726,0.6805455850681982,0.10826168224299067,0.0,0.21011673151750973,Satisfactory,9,0.4249363867684479,0.7875000000000001,0.4831460674157303
Chandigarh,2019-09-27,0.10317409011571531,0.23174615973874127,0.45057859209257467,0.06797690860738147,0.23151254865118776,0.11250784309483114,0.2959001782531195,0.41015159257366723,0.29115049493213213,1.0,0.1172336448598131,0.0,0.17380025940337224,Satisfactory,9,0.5114503816793893,0.8725000000000003,0.8370786516853933
Chandigarh,2019-09-28,0.14461180425366862,0.23847921622384388,0.4513018322082931,0.06551209703573978,0.2398335793853174,0.11354637703109112,0.19964349376114088,0.456140350877193,0.370102542824966,0.7150035893754487,0.09869158878504673,0.0,0.16601815823605706,Satisfactory,9,0.4096692111959288,0.9850000000000003,0.5337078651685393
Chandigarh,2019-09-29,0.08979248820221088,0.2009434342619844,0.30689488910318224,0.04280988519167153,0.1029392027915716,0.10541119453038794,0.17825311942959005,0.5089422585590189,0.19204552190148785,0.4005743000717875,0.09928971962616823,0.0,0.09079118028534372,Good,9,0.5394402035623409,0.9225000000000003,0.848314606741573
Chandigarh,2019-10-01,0.15779946990755706,0.19904850219731482,0.6591128254580519,0.06862554323149771,0.3335122802308415,0.12566260628745757,0.3030303030303031,0.5464145801396696,0.14901309940133964,0.8715003589375449,0.11304672897196262,1.0,0.14267185473411154,Satisfactory,10,0.4427480916030535,0.3900000000000001,0.11797752808988764
Chandigarh,2019-10-02,0.10168724545865926,0.17917187437003587,0.3211186113789778,0.06966335863008367,0.1829284659777211,0.10714208442415458,0.19251336898395727,0.5413047181059445,0.2483551656688994,0.7164393395549175,0.16328971962616823,0.6250000000000018,0.11673151750972763,Satisfactory,10,0.4300254452926209,0.6225000000000003,0.14606741573033707
Chandigarh,2019-10-03,0.19102721572176612,0.28613474176510906,0.25168756027000966,0.10183563598624897,0.1731311233391491,0.10783444038166123,0.2531194295900179,0.5590189064895249,0.22571276154347705,0.9834888729361091,0.14534579439252338,1.0,0.11673151750972763,Satisfactory,10,0.43511450381679395,0.32000000000000006,0.33707865168539325
Chandigarh,2019-10-04,0.19542310427306225,0.2973027456356086,0.1918997107039537,0.10494908218200688,0.141457522480204,0.09952616889158139,0.16399286987522285,0.6176119911429059,0.19986959871969662,0.6460875807609476,0.15013084112149533,0.0,0.1582360570687419,Satisfactory,10,0.6641221374045803,0.595,0.14606741573033707
Chandigarh,2019-10-05,0.16717305578899735,0.3130669677055195,0.23119575699132106,0.06149056236621911,0.13783384780566366,0.10194941474285468,0.15686274509803924,0.513711463123829,0.20532274316875118,0.6274228284278536,0.13577570093457944,0.0,0.15304798962386512,Satisfactory,10,0.5241730279898219,0.5350000000000001,0.1797752808988764
Chandigarh,2019-10-06,0.24985454780528799,0.3331451840503165,0.24204435872709737,0.05240967762859181,0.13837068849818818,0.10385339362599798,0.17468805704099824,0.4915687276443536,0.17853120739730907,0.5843503230437904,0.08672897196261682,0.0,0.1815823605706874,Satisfactory,10,0.4223918575063613,0.40500000000000025,0.17415730337078653
Chandigarh,2019-10-07,0.342943952420971,0.45385638834012015,0.2073288331726133,0.0647337354868003,0.12857334585961616,0.10298794867911466,0.18181818181818185,0.3863055697496168,0.2099460612886018,0.700646087580761,0.0388785046728972,0.0,0.21011673151750973,Satisfactory,10,0.33333333333333337,0.2550000000000001,0.15168539325842698
Chandigarh,2019-10-08,0.28204796690154504,0.4215619078337298,0.24373191899710703,0.06006356619316339,0.14186015299959737,0.10350721564724465,0.21746880570409985,0.42275591892352243,0.16537253274850341,0.674802584350323,0.055028037383177575,1.0,0.2412451361867704,Moderate,10,0.5826972010178118,0.3650000000000002,0.30337078651685395
Chandigarh,2019-10-09,0.343137888680587,0.48405434826432286,0.4122468659594985,0.07420380099889734,0.2250704603408938,0.11354637703109112,0.3030303030303031,0.46090955544200307,0.20046233181198517,0.8600143575017947,0.064,1.0,0.24643320363164722,Moderate,10,0.44783715012722647,0.35250000000000004,0.1348314606741573
Chandigarh,2019-10-10,0.36705669403322777,0.49131153489497237,0.31870781099324974,0.0845819549847571,0.18386793718963895,0.10731517341353124,0.26381461675579326,0.42616249361267244,0.22832078714954665,1.0,0.05921495327102804,1.0,0.2697795071335927,Moderate,10,0.5368956743002545,0.32000000000000006,0.23595505617977527
Chandigarh,2019-10-11,0.32587756157476244,0.42813369350481795,0.3281099324975892,0.0843225011351106,0.191517917058113,0.10835370734979122,0.26381461675579326,0.35326179526486123,0.13063837354039481,0.7623833452979181,0.0514392523364486,0.3750000000000018,0.24383916990920884,Moderate,10,0.41475826972010177,0.25250000000000017,0.29213483146067415
Chandigarh,2019-10-12,0.37487878983774003,0.4297464016449623,0.33534233365477334,0.0730362586754881,0.19688632398335792,0.1080075293710379,0.25668449197860965,0.42377789133026744,0.31806057732203197,0.9318018664752333,0.053233644859813085,1.0,0.24383916990920884,Moderate,10,0.5623409669211197,0.4425000000000001,0.028089887640449437
Chandigarh,2019-10-13,0.3721636822031159,0.45397734145063096,0.37343297974927675,0.05565285074917299,0.19822842571466917,0.10731517341353124,0.2531194295900179,0.39686595128598195,0.23270701203248187,0.8585786073223259,0.05742056074766355,1.0,0.2204928664072633,Satisfactory,10,0.4122137404580153,0.2775000000000001,0.3932584269662921
Chandigarh,2019-10-14,0.48328915896308744,0.5188485263879369,0.33486017357762776,0.08133878186417592,0.19366527982821097,0.10904606330729787,0.2959001782531195,0.4595469255663431,0.23543358425700917,0.9231873653984206,0.03947663551401869,1.0,0.3164721141374838,Moderate,10,0.3918575063613232,0.3900000000000001,0.28651685393258425
Chandigarh,2019-10-15,0.47449738186049517,0.5446518566302463,0.3965766634522661,0.08211714341311539,0.22278888739766475,0.11181548713732448,0.3386809269162211,0.4220746039856924,0.1818505127141249,0.9576453697056712,0.03289719626168225,1.0,0.324254215304799,Moderate,10,0.40203562340966925,0.4800000000000002,0.24157303370786515
Chandigarh,2019-10-16,0.5425043635658413,0.6111760674112002,0.42502410800385726,0.08549004345851982,0.23607569453764593,0.11441182197797443,0.3565062388591801,0.36450349173905644,0.23685614367850163,1.0,0.03409345794392523,0.0,0.3761348897535668,Moderate,10,0.3486005089058525,0.4750000000000001,0.37640449438202245
Chandigarh,2019-10-17,0.5211067295882087,0.539531508285288,0.40621986499517837,0.0980735551663748,0.2386256878271373,0.12012375862740433,0.3137254901960785,0.34712996082439107,0.2648331456345209,0.9978463747307968,0.03289719626168225,0.0,0.45136186770428016,Moderate,10,0.5114503816793893,0.26,0.29775280898876405
Chandigarh,2019-10-18,0.36304867800116364,0.43664072894407935,0.29026036644165865,0.07679833949536227,0.17339954368541136,0.11095004219044118,0.21746880570409985,0.34815193323113613,0.285104617390789,0.6891600861450108,0.020934579439252338,0.0,0.2827496757457847,Moderate,10,0.4783715012722646,0.48249999999999993,0.25280898876404495
Chandigarh,2019-10-19,0.33486327493697077,0.4414385356610087,0.33871745419479266,0.07096062787831615,0.1908468661924574,0.11216166511607782,0.22103386809269165,0.39277806165900186,0.21682176515914892,0.706389088298636,0.023925233644859815,1.0,0.251621271076524,Moderate,10,0.5877862595419848,0.31000000000000005,0.21348314606741572
Chandigarh,2019-10-20,0.3481802314306031,0.4478893682215861,0.2579556412729026,0.06992281247973019,0.15340222788887398,0.10437266059412796,0.21033868092691624,0.3757451882132516,0.2196668840021339,0.6475233309404164,0.017345794392523366,1.0,0.23865110246433202,Moderate,10,0.3816793893129772,0.2550000000000001,0.38764044943820225
Chandigarh,2019-10-21,0.3474691318120111,0.47538604201104706,0.2767598842815815,0.06758772783291173,0.16064957723795464,0.10610355048789459,0.19251336898395727,0.35428376767160624,0.22547566830656166,0.6762383345297918,0.01794392523364486,1.0,0.25421530479896237,Moderate,10,0.36641221374045807,0.3875000000000002,0.17415730337078653
Chandigarh,2019-10-22,0.30822936194970585,0.4272870217312422,0.24686595949855347,0.05565285074917299,0.14065226144141726,0.10627663947727127,0.19251336898395727,0.32498722534491575,0.2723015825973565,0.6432160804020101,0.0645981308411215,1.0,0.24643320363164722,Moderate,10,0.5089058524173029,0.6100000000000003,0.29213483146067415
Chandigarh,2019-10-23,0.3029284375202017,0.4357134217634963,0.4344262295081967,0.07718752026983201,0.23312307072876123,0.11666197883987106,0.2602495543672015,0.3631408618633964,0.19109714895382615,0.7882268485283561,0.14654205607476636,1.0,0.23605706874189364,Moderate,10,0.623409669211196,0.32000000000000006,0.1404494382022472
Chandigarh,2019-10-24,0.4629904971232788,0.526670160867637,0.5289296046287366,0.09560874359473309,0.2893571332707019,0.1211622925636643,0.32442067736185387,0.32975642990972576,0.185051271412483,0.8916008614501076,0.23386915887850468,1.0,0.251621271076524,Moderate,10,0.43256997455470747,0.4850000000000003,0.2696629213483146
Chandigarh,2019-10-25,0.596418643739091,0.6416562512599282,0.41441658630665373,0.09833300901602128,0.23969936921218626,0.11423873298859778,0.3529411764705883,0.3474706182933061,0.20390018374725868,0.4781048097631012,0.516785046728972,0.0,0.4591439688715953,Moderate,10,0.4580152671755726,0.49,0.2247191011235955
Chandigarh,2019-10-26,0.6727648846079255,0.6058138128452203,0.29484088717454193,0.08860348965427775,0.18145215407327875,0.1074882624029079,0.29233511586452765,0.35019587804462615,0.21528065911919872,0.43072505384063176,0.37024299065420563,0.0,0.5654993514915694,Poor,10,0.36895674300254455,0.29000000000000004,0.4662921348314607
Chandigarh,2019-10-27,0.7894498674768893,0.7266056525420311,0.18731918997107036,0.21132516053706948,0.15890484498725002,0.13466323373504405,0.2602495543672015,0.33759155169477095,0.2072194890640745,0.43646805455850685,0.35289719626168226,0.0,0.622568093385214,Poor,10,0.5419847328244275,0.20750000000000002,0.38202247191011235
Chandigarh,2019-10-28,1.0,0.9038825948473974,0.7989392478302796,0.17629889083479278,0.44396725271775594,0.4834375473290206,0.29233511586452765,0.3144268438085505,0.19192697528303013,0.46087580760947594,0.3714392523364486,0.0,0.835278858625162,Very Poor,10,0.5292620865139949,0.29000000000000004,0.3932584269662921
Chandigarh,2019-10-29,0.7112289094317668,0.7418860621698987,0.874156219864995,0.2519296880067458,0.5823379412159442,0.7067223436249164,0.4598930481283423,0.3157894736842105,0.17390788927745843,0.49820531227566406,0.4988411214953271,0.0,0.6614785992217899,Poor,10,0.3435114503816794,0.3800000000000001,0.4157303370786517
Chandigarh,2019-10-30,0.6984937617169824,0.7318066362939966,0.4156219864995178,0.14814814814814817,0.28170715340222785,0.3910080270018824,0.36007130124777187,0.27933912451030496,0.26495169225297854,0.4910265613783202,0.4671401869158878,0.0,0.6666666666666666,Poor,10,0.3460559796437659,0.4800000000000002,0.24157303370786515
Chandigarh,2019-10-31,0.7054754670631586,0.6820142724670402,0.22299903567984566,0.13037555944736332,0.18762582203731043,0.22016919448711572,0.3529411764705883,0.30182251745869526,0.28723845652302776,0.4723618090452261,0.4025420560747664,0.0,0.6459143968871595,Poor,10,0.3307888040712469,0.29000000000000004,0.15168539325842698
Chandigarh,2019-11-01,0.7283599456978472,0.7663992259000927,0.17381870781099323,0.17448271388726733,0.18923634411488388,0.2217269953915057,0.31729055258467026,0.28206438426162495,0.31438563214984305,0.49246231155778897,0.40792523364485983,0.0,0.6666666666666666,Poor,11,0.3460559796437659,0.25750000000000006,0.20224719101123595
Chandigarh,2019-11-02,0.7965608636628095,0.7670443091561504,0.3440212150433944,0.1524291366673153,0.25003355254328274,0.33233085960319353,0.3636363636363637,0.3076136944302504,0.16845474482840384,0.6101938262742282,0.446803738317757,0.0,0.7367055771725032,Poor,11,0.5674300254452926,0.45999999999999996,0.2696629213483146
Chandigarh,2019-11-03,0.8787898377399961,0.8683626980607184,0.11234329797492766,0.10507880910683012,0.06952086968192188,0.10246868171098467,0.3493761140819965,0.3811957077158917,0.21824432458064144,0.7193108399138549,0.4390280373831776,0.0,0.7003891050583657,Poor,11,0.3969465648854962,0.3900000000000001,0.37078651685393255
Chandigarh,2019-11-04,0.7403193483741677,0.6714913518525985,0.1096914175506268,0.08198741648829215,0.10495235538853845,0.07252428654882193,0.24598930481283424,0.32532788281383074,0.1956019204552191,0.637473079684135,0.36485981308411214,0.0,0.801556420233463,Very Poor,11,0.5368956743002545,0.1625000000000001,0.29213483146067415
Chandigarh,2019-11-05,0.3485681039498352,0.4657097931701811,0.17020250723240113,0.07874424336771098,0.1260233525701248,0.10575737250914127,0.19251336898395727,0.3338443195367059,0.2068638492087014,0.5872218234027279,0.27633644859813083,0.0,0.35019455252918286,Moderate,11,0.43256997455470747,0.27249999999999996,0.1797752808988764
Chandigarh,2019-11-06,0.3801797142672442,0.5058662258597749,0.3722275795564127,0.10079782058766298,0.1858810897866058,0.30411735433479736,0.3636363636363637,0.39788792369272696,0.11416039357477333,0.5570710696338836,0.44142056074766356,0.0,0.2697795071335927,Moderate,11,0.5012722646310434,0.48249999999999993,0.46067415730337075
Chandigarh,2019-11-07,0.2990497123278816,0.34253920896665724,0.3780135004821601,0.1254459363040799,0.1972889545027513,0.31121400289924056,0.28163992869875226,0.2786578095724749,0.09377037520004744,0.5269203158650395,0.3612710280373832,0.0,0.22568093385214005,Satisfactory,11,0.41730279898218836,0.5250000000000001,0.1404494382022472
Chandigarh,2019-11-08,0.2925851703406814,0.2921017618836431,0.9216489874638378,0.11234351689693196,0.48181452154073273,0.1260087842662109,0.26381461675579326,0.31306421393289047,0.11131527473178832,0.4824120603015075,0.2799252336448598,0.0,0.17898832684824903,Satisfactory,11,0.3918575063613232,0.33000000000000007,0.4044943820224719
Chandigarh,2019-11-09,0.3057081905746978,0.3230254404709108,0.2707328833172613,0.09833300901602128,0.1858810897866058,0.5422878037170862,0.21746880570409985,0.36756940895929147,0.12648924189437502,0.548456568557071,0.23386915887850468,0.0,0.17639429312581065,Satisfactory,11,0.5292620865139949,0.5125000000000002,0.24719101123595508
Chandigarh,2019-11-10,0.46848535781239903,0.5306616135144941,0.43900675024108,0.09171693585003568,0.21030734129647027,0.5422878037170862,0.3030303030303031,0.42377789133026744,0.11392330033785789,0.5800430725053841,0.3786168224299066,0.0,0.2412451361867704,Moderate,11,0.5776081424936387,0.48249999999999993,0.11235955056179775
Chandigarh,2019-11-11,0.6680457689572693,0.6352457364028544,0.3442622950819672,0.13050528637218656,0.1304522882834519,0.5422878037170862,0.29946524064171126,0.31987736331119065,0.15624444312725985,1.0,0.30564485981308415,1.0,0.4798962386511024,Moderate,11,0.46564885496183206,0.2650000000000001,0.28651685393258425
Chandigarh,2019-11-12,0.7304285991337514,0.6334717574486957,0.24807135969141753,0.1727962638645651,0.08723661253523017,0.5422878037170862,0.28163992869875226,0.3641628342701414,0.1332463991464644,1.0,0.19857943925233645,1.0,0.6666666666666666,Poor,11,0.5801526717557252,0.14000000000000012,0.4044943820224719
Chandigarh,2019-11-13,0.6564742388001811,0.6687094303108494,0.8059305689488909,0.28306414996432505,0.4164541672258757,0.5422878037170862,0.3529411764705883,0.3679100664282065,0.09045106988323161,1.0,0.36665420560747664,1.0,0.6666666666666666,Poor,11,0.38422391857506366,0.35749999999999993,0.20224719101123595
Chandigarh,2019-11-14,0.653629840325813,0.7000362859331531,0.7408389585342333,0.2665888305117727,0.3473359280633472,0.5422878037170862,0.4598930481283423,0.42105263157894735,0.11214510106099228,0.21966977745872218,0.4162990654205608,1.0,0.5214007782101168,Poor,11,0.5674300254452926,0.21250000000000013,0.37640449438202245
Chandigarh,2019-11-15,0.626478763979572,0.6564931661492561,0.10945033751205399,0.2232600376208082,0.1869547711716548,0.017135809948289667,0.3030303030303031,0.3621188894566514,0.15126548515203608,0.21536252692031588,0.33555140186915894,1.0,0.6018158236057068,Poor,11,0.41984732824427484,0.22250000000000014,0.398876404494382
Chandigarh,2019-11-16,0.4092701532096451,0.4925210660000806,0.07425265188042429,0.13841862878640462,0.1846731982284257,0.011943140266989767,0.17825311942959005,0.27491057741440983,0.20757512891944765,0.1708542713567839,0.2081495327102804,1.0,0.3942931258106355,Moderate,11,0.4631043256997456,0.5300000000000002,0.10674157303370786
