PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,Month,Temperature,Humidity,Wind_Speed,AQI
0.2470101493309199,0.3137120509615772,0.1039054966248794,0.4286177596160083,0.2594282646624614,0.1950712910274995,0.3921568627450981,0.0415602112076307,0.5882283207871498,0.6216798277099784,0.4186915887850467,1.0,1,0.1959287531806616,0.3125,0.3426966292134831,0.2308690012970168
0.155342943952421,0.2941176470588235,0.2003375120540019,0.1986119219043912,0.1942021205207354,0.1595880482052835,0.1532976827094474,0.3542837676716062,0.2142137395530793,0.0890165111270639,0.2655700934579439,0.0,7,0.4707379134860051,0.8100000000000003,0.4719101123595505,0.1219195849546044
0.3016355291227617,0.3808813449985889,0.2309546769527482,0.2959071155218265,0.3607569453764595,0.3215993422618404,0.3101604278074867,0.3876681996252768,0.454270641929939,0.1076812634601579,0.3313644859813084,0.5416666666666679,1,0.1272264631043257,0.1500000000000001,0.1853932584269662,0.1971465629053177
0.3541276100588273,0.7413619320243519,0.1465766634522661,0.2886424077317247,0.2254730908602872,0.7139920811787361,0.2281639928698752,0.0681314937830011,0.2804812992709384,0.2957645369705671,0.1620934579439252,0.0,5,0.7709923664122137,0.2175000000000002,0.6292134831460674,0.3968871595330739
0.0731786152951063,0.0917227754707091,0.1909353905496624,0.2169034183044691,0.3227754663803516,0.17014647655726,0.142602495543672,0.0844830522909214,0.1715369569083042,1.0,0.5275514018691589,1.0,8,0.3002544529262086,0.6500000000000001,0.6910112359550562,0.0544747081712062
0.5113452711875364,0.9976212554932872,0.2338476374156219,0.4581954984757086,0.5538853845121461,0.135182500703174,0.8663101604278077,0.6264690853346959,0.1448639677553198,0.0,0.0,0.5416666666666679,12,0.1908396946564886,0.1725000000000001,0.3146067415730337,0.5317769130998703
0.2919387161419614,0.1719146877393863,0.2172131147540983,0.121813582409029,0.3192860018789424,0.1081806183604145,0.1283422459893048,0.1212740589337421,0.0515677790291032,0.1751615218951902,0.2015700934579439,0.5416666666666679,9,0.4631043256997456,0.965,0.6460674157303371,0.0492866407263294
0.2269700691705992,0.2704108373987017,0.0846190935390549,0.1982227411299215,0.2241309891289759,0.3361388173694801,0.2210338680926916,0.399591211037302,0.7956849030881397,0.0775305096913137,0.0334953271028037,0.5416666666666679,5,0.8091603053435116,0.5175000000000001,0.5786516853932584,0.2879377431906614
0.8756222121662681,0.403620529774624,0.4023625843780134,0.7537134332230655,0.4991276338746476,0.4687249832320042,0.1283422459893048,0.4370635326179526,0.4935095726394406,0.0,0.0,0.5416666666666679,4,0.7837150127226463,0.1425,0.297752808988764,0.695201037613489
0.3065485810330338,0.4418013949925412,0.3237704918032787,0.9189855354478822,0.0665682458730371,0.4244142019515784,0.1853832442067736,0.2534491568727645,0.6968170232944108,0.0,0.0,1.0,6,0.4478371501272264,0.995,0.6404494382022472,0.2464332036316472
0.5768310815178744,0.6497197919606499,0.4529893924783028,0.2556917688266199,0.4696013957858005,0.7107033903805795,1.0,0.5491398398909896,0.1115523679687037,0.0,0.2015700934579439,0.5416666666666679,2,0.2162849872773537,0.1050000000000002,0.3146067415730337,0.37094682230869
